Name,Price,Category,Subcategory,Store_Name,Year,Month,Day,Standardised price per unit,Unit_each,Unit_kg,Unit_litre,Discount price
Heinz Spaghetti & Richmond Sausage,2.0,cupboard,canned,Waitrose,2024,11,19,5.0,0.0,1.0,0.0,
John West Fridge Pot Tuna Steak in Olive Oil,6.0,cupboard,canned,Waitrose,2024,11,19,18.2,0.0,1.0,0.0,
Heinz Beanz with Vegan Sausage,2.0,cupboard,canned,Waitrose,2024,11,19,4.82,0.0,1.0,0.0,
Batchelors 4 Chicken Cup a Soup,1.35,cupboard,canned,Waitrose,2024,11,19,16.7,0.0,1.0,0.0,
Cirio Double Concentrated Tomato Puree Coupelles,1.85,cupboard,canned,Waitrose,2024,11,19,6.61,0.0,1.0,0.0,
Waitrose Rich & Warming Tomato Pepper Soup,1.1,cupboard,canned,Waitrose,2024,11,19,12.5,0.0,1.0,0.0,
Baxters Super Good Chicken Noodle Soup,2.3,cupboard,canned,Waitrose,2024,11,19,5.75,0.0,1.0,0.0,
Essential MSC Tuna Chunks in Brine,1.25,cupboard,canned,Waitrose,2024,11,19,11.200000000000001,0.0,1.0,0.0,
Waitrose Chicken Consommé Soup,1.4,cupboard,canned,Waitrose,2024,11,19,3.5,0.0,1.0,0.0,
Clearspring Organic Purée Apple & Blueberry,1.4,cupboard,canned,Waitrose,2024,11,19,7.0,0.0,1.0,0.0,
Nestlé Carnation Light Evaporated Milk,1.75,cupboard,canned,Waitrose,2024,11,19,4.2700000000000005,0.0,1.0,0.0,
Princes Beef Paste,0.95,cupboard,canned,Waitrose,2024,11,19,12.7,0.0,1.0,0.0,
Ainsley Harriott Thai Chicken Lemongrass Soup,1.35,cupboard,canned,Waitrose,2024,11,19,19.6,0.0,1.0,0.0,
Baxters Favourites Royal Game Soup,2.0,cupboard,canned,Waitrose,2024,11,19,5.0,0.0,1.0,0.0,
Waitrose Duchy Four Bean Salad In Water,1.15,cupboard,canned,Waitrose,2024,11,19,4.57,0.0,1.0,0.0,
Essential Plum Tomatoes in Natural Juice,0.6,cupboard,canned,Waitrose,2024,11,19,1.5,0.0,1.0,0.0,
Green Giant Sweetcorn,1.3,cupboard,canned,Waitrose,2024,11,19,4.57,0.0,1.0,0.0,
Ambrosia Rice Pudding,0.95,cupboard,canned,Waitrose,2024,11,19,6.33,0.0,1.0,0.0,
Kingfisher Oriental Coconut Milk,2.25,cupboard,canned,Waitrose,2024,11,19,5.63,0.0,0.0,1.0,
Angel Delight Butterscotch Flavour,0.95,cupboard,canned,Waitrose,2024,11,19,16.200000000000003,0.0,1.0,0.0,
Ye Olde Oak Premium Hot Dogs,1.3,cupboard,canned,Waitrose,2024,11,19,7.07,0.0,1.0,0.0,
Baxters Favourites Pea & Ham,2.0,cupboard,canned,Waitrose,2024,11,19,5.0,0.0,1.0,0.0,
Batchelors 4 Minestrone Cup a Soup,1.35,cupboard,canned,Waitrose,2024,11,19,14.399999999999999,0.0,1.0,0.0,
Mutti Organic Passata,3.2,cupboard,canned,Waitrose,2024,11,19,5.72,0.0,1.0,0.0,
Mutti Peeled Tomatoes,5.75,cupboard,canned,Waitrose,2024,11,19,3.6,0.0,1.0,0.0,
Nature's Finest Tropical Fruit Salad Pots,2.5,cupboard,canned,Waitrose,2024,11,19,5.54,0.0,1.0,0.0,
Mutti Passata Emilia Baby Plum Tomatoes,2.75,cupboard,canned,Waitrose,2024,11,19,6.88,0.0,1.0,0.0,
Hartley's Blackcurrant Flavour Jelly,1.0,cupboard,canned,Waitrose,2024,11,19,7.41,0.0,1.0,0.0,
Ye Olde Oak Finest Gammon Ham,3.85,cupboard,canned,Waitrose,2024,11,19,11.899999999999999,0.0,1.0,0.0,
Clearspring Organic Purée Apple & Apricot,1.4,cupboard,canned,Waitrose,2024,11,19,7.0,0.0,1.0,0.0,
Waitrose Green Lentils,1.75,cupboard,canned,Waitrose,2024,11,19,3.5,0.0,1.0,0.0,
Waitrose Cheese & Shallot Croutons,1.2,cupboard,canned,Waitrose,2024,11,19,12.0,0.0,1.0,0.0,
Princes Chicken in White Sauce,2.3,cupboard,canned,Waitrose,2024,11,19,5.870000000000001,0.0,1.0,0.0,
Baxters Cock-A-Leekie Soup,2.0,cupboard,canned,Waitrose,2024,11,19,5.0,0.0,1.0,0.0,
Princes Crab Paste,0.95,cupboard,canned,Waitrose,2024,11,19,12.7,0.0,1.0,0.0,
Mr Organic Black Bean Soup,1.55,cupboard,canned,Waitrose,2024,11,19,3.8799999999999994,0.0,1.0,0.0,
Essential Cut Green Beans in Water,1.35,cupboard,canned,Waitrose,2024,11,19,6.59,0.0,1.0,0.0,
Elsinore Black Lumpfish Caviar,5.3,cupboard,canned,Waitrose,2024,11,19,53.0,0.0,1.0,0.0,
Essential Summer Fruits in Syrup,1.4,cupboard,canned,Waitrose,2024,11,19,4.83,0.0,1.0,0.0,
John West No Drain Tuna Steak Sunflower Oil,3.6,cupboard,canned,Waitrose,2024,11,19,20.0,0.0,1.0,0.0,
Heinz Big Soup Steak & Potato,2.0,cupboard,canned,Waitrose,2024,11,19,5.0,0.0,1.0,0.0,
Waitrose Golden Linseed,2.5,cupboard,canned,Waitrose,2024,11,19,6.67,0.0,1.0,0.0,
Heinz Big Soup Lamb & Vegetable,2.0,cupboard,canned,Waitrose,2024,11,19,5.0,0.0,1.0,0.0,
Kingfisher Jumbo Crab Meat in Brine,4.0,cupboard,canned,Waitrose,2024,11,19,38.1,0.0,1.0,0.0,
Nature's Finest Peach in Juice,3.35,cupboard,canned,Waitrose,2024,11,19,8.59,0.0,1.0,0.0,
Baxters Favourites Soup Cream of Chicken,2.0,cupboard,canned,Waitrose,2024,11,19,5.0,0.0,1.0,0.0,
Nature's Finest Pineapple in Juice,1.8,cupboard,canned,Waitrose,2024,11,19,7.83,0.0,1.0,0.0,
Ainsley Harriott Broccoli & Stilton Cup Soup,1.35,cupboard,canned,Waitrose,2024,11,19,18.799999999999997,0.0,1.0,0.0,
Cooks' Ingredients Wild Mushrooms,3.1,cupboard,canned,Waitrose,2024,11,19,104.0,0.0,1.0,0.0,
Baldjis Kalamata Figs In Syrup,1.65,cupboard,canned,Waitrose,2024,11,19,7.86,0.0,1.0,0.0,
Ambrosia Light Rice Pudding,0.95,cupboard,canned,Waitrose,2024,11,19,6.33,0.0,1.0,0.0,
Idahoan Cheddar Cheese Perfect Mash,1.55,cupboard,canned,Waitrose,2024,11,19,14.23,0.0,1.0,0.0,
Heinz Beef Broth,1.75,cupboard,canned,Waitrose,2024,11,19,4.379999999999999,0.0,1.0,0.0,
Elsinore Chilled Lumpfish Caviar,4.75,cupboard,canned,Waitrose,2024,11,19,47.5,0.0,1.0,0.0,
Campbell's Condensed Tomato Soup,1.6,cupboard,canned,Waitrose,2024,11,19,5.42,0.0,1.0,0.0,
Hartley's Lime Flavour Jelly,1.0,cupboard,canned,Waitrose,2024,11,19,7.41,0.0,1.0,0.0,
Green Giant Hearts Of Palm Whole,2.7,cupboard,canned,Waitrose,2024,11,19,12.28,0.0,1.0,0.0,
Ambrosia Light Devon Custard,2.0,cupboard,canned,Waitrose,2024,11,19,2.0,0.0,1.0,0.0,
Nature's Finest Pear Slices in Juice,1.8,cupboard,canned,Waitrose,2024,11,19,8.19,0.0,1.0,0.0,
John West Mackerel Fillets in Olive Oil,1.95,cupboard,canned,Waitrose,2024,11,19,24.4,0.0,1.0,0.0,
Nature's Finest Tropical Fruit in Juice,3.35,cupboard,canned,Waitrose,2024,11,19,8.94,0.0,1.0,0.0,
Mutti Regional Passata Tuscany,2.75,cupboard,canned,Waitrose,2024,11,19,6.88,0.0,1.0,0.0,
Elsinore Soup Bouillabaisse,2.5,cupboard,canned,Waitrose,2024,11,19,6.25,0.0,1.0,0.0,
Batchelors Chicken & Vegetable Cup a Soup,1.35,cupboard,canned,Waitrose,2024,11,19,12.3,0.0,1.0,0.0,
Essential Pear Halves in Light Syrup,1.15,cupboard,canned,Waitrose,2024,11,19,4.8,0.0,1.0,0.0,
Batchelors Cheese & Broccoli Pasta 'n' Sauce,1.05,cupboard,canned,Waitrose,2024,11,19,10.700000000000001,0.0,1.0,0.0,
Rio Mare MSC Tuna in Olive Oil,5.0,cupboard,canned,Waitrose,2024,11,19,32.1,0.0,1.0,0.0,
Del Monte Peach Slices in Light Syrup,1.0,cupboard,canned,Waitrose,2024,11,19,7.140000000000001,0.0,1.0,0.0,
Angel Delight Strawberry Flavour,0.95,cupboard,canned,Waitrose,2024,11,19,16.200000000000003,0.0,1.0,0.0,
Essential Grapefruit Segments in Light Syrup,1.2,cupboard,canned,Waitrose,2024,11,19,4.14,0.0,1.0,0.0,
Opies Black Cherries with Luxardo Kirsch,6.75,cupboard,canned,Waitrose,2024,11,19,22.5,0.0,1.0,0.0,
Dino's Famous The Brooklyn Big Dog,5.5,cupboard,canned,Waitrose,2024,11,19,7.64,0.0,1.0,0.0,
Mr Organic Leek & Potato Soup,1.55,cupboard,canned,Waitrose,2024,11,19,3.8799999999999994,0.0,1.0,0.0,
John West Tuna Chunks No Drain MSC in Sunflower Oil,3.5,cupboard,canned,Waitrose,2024,11,19,11.7,0.0,1.0,0.0,
Opies Cocktail Cherries,2.5,cupboard,canned,Waitrose,2024,11,19,20.0,0.0,1.0,0.0,
Waitrose Soup Mix,1.0,cupboard,canned,Waitrose,2024,11,19,2.0,0.0,1.0,0.0,
John West Pink Salmon,2.5,cupboard,canned,Waitrose,2024,11,19,11.799999999999999,0.0,1.0,0.0,
John West No Drain Tuna Steak in Olive Oil,2.5,cupboard,canned,Waitrose,2024,11,19,22.799999999999997,0.0,1.0,0.0,
Batchelors Golden Vegetable Cup a Soup,1.35,cupboard,canned,Waitrose,2024,11,19,16.5,0.0,1.0,0.0,
Essential Mixed Beans in a Spicy Tomato Sauce,1.0,cupboard,canned,Waitrose,2024,11,19,2.54,0.0,1.0,0.0,
John West Soft Cod Roes,1.8,cupboard,canned,Waitrose,2024,11,19,18.0,0.0,1.0,0.0,
Nestlé Carnation Caramel,2.4,cupboard,canned,Waitrose,2024,11,19,6.05,0.0,1.0,0.0,
John West Mackerel Fillets in Tomato Chilli,1.95,cupboard,canned,Waitrose,2024,11,19,17.0,0.0,1.0,0.0,
Heinz Big Soup Chicken & Leek,2.0,cupboard,canned,Waitrose,2024,11,19,5.0,0.0,1.0,0.0,
Heinz Beans & Richmond Sausage,1.45,cupboard,canned,Waitrose,2024,11,19,7.25,0.0,1.0,0.0,
Elsinore Clam Chowder Soup,2.5,cupboard,canned,Waitrose,2024,11,19,6.25,0.0,1.0,0.0,
Princes Minced Beef & Onion,2.3,cupboard,canned,Waitrose,2024,11,19,5.870000000000001,0.0,1.0,0.0,
Ambrosia Deluxe Custard Belgian Chocolate,1.2,cupboard,canned,Waitrose,2024,11,19,5.0,0.0,1.0,0.0,
Heinz Vegan Cream of Tomato Soup,1.8,cupboard,canned,Waitrose,2024,11,19,4.5,0.0,1.0,0.0,
Heinz Baked Beans Barbecue,1.4,cupboard,canned,Waitrose,2024,11,19,3.59,0.0,1.0,0.0,
Glenryck Pilchards in Tomato Sauce,1.4,cupboard,canned,Waitrose,2024,11,19,3.5,0.0,1.0,0.0,
Essential Petits Pois in Water,1.1,cupboard,canned,Waitrose,2024,11,19,4.16,0.0,1.0,0.0,
Clearspring Miso Soup with Tofu,3.45,cupboard,canned,Waitrose,2024,11,19,86.30000000000001,0.0,1.0,0.0,
Kingfisher Shredded Crab Meat,2.4,cupboard,canned,Waitrose,2024,11,19,22.9,0.0,1.0,0.0,
Essential MSC Tuna Chunks in Sunflower Oil,1.25,cupboard,canned,Waitrose,2024,11,19,11.200000000000001,0.0,1.0,0.0,
Spam Lite Chopped Pork & Ham,3.3,cupboard,canned,Waitrose,2024,11,19,16.5,0.0,1.0,0.0,
Ainsley Harriott Szechuan Hot & Sour Cup Soup,1.35,cupboard,canned,Waitrose,2024,11,19,22.5,0.0,1.0,0.0,
John West Smoked Oysters in Sunflower Oil,3.25,cupboard,canned,Waitrose,2024,11,19,50.0,0.0,1.0,0.0,
Baxters Chef Selections Cullen Skink,3.9,cupboard,canned,Waitrose,2024,11,19,9.75,0.0,1.0,0.0,
Elsinore Chilled Salmon Caviar,12.95,cupboard,canned,Waitrose,2024,11,19,129.5,0.0,1.0,0.0,
Idahoan Butter & Herb Mash,1.55,cupboard,canned,Waitrose,2024,11,19,14.23,0.0,1.0,0.0,
Del Monte Apricot Halves in Light Syrup,1.25,cupboard,canned,Waitrose,2024,11,19,5.21,0.0,1.0,0.0,
Waitrose Yellow Split Peas,1.15,cupboard,canned,Waitrose,2024,11,19,2.3,0.0,1.0,0.0,
Lusso Vita Anchovy Paste,1.4,cupboard,canned,Waitrose,2024,11,19,23.4,0.0,1.0,0.0,
Opies Peaches with Aged Brandy,6.75,cupboard,canned,Waitrose,2024,11,19,20.5,0.0,1.0,0.0,
Zanae Vine Leaves Stuffed with Rice,2.5,cupboard,canned,Waitrose,2024,11,19,8.93,0.0,1.0,0.0,
Gran Luchito Refried Beans,2.3,cupboard,canned,Waitrose,2024,11,19,5.3500000000000005,0.0,1.0,0.0,
John West On The Go Mediterranean Tuna Salad,2.7,cupboard,canned,Waitrose,2024,11,19,12.3,0.0,1.0,0.0,
Elsinore Seafood Gumbo Soup,2.5,cupboard,canned,Waitrose,2024,11,19,6.25,0.0,1.0,0.0,
Dole Peaches in Fruit Juice,1.95,cupboard,canned,Waitrose,2024,11,19,4.32,0.0,1.0,0.0,
Bold Bean Rich Tomato Baked Beans,2.6,cupboard,canned,Waitrose,2024,11,19,8.0,0.0,1.0,0.0,
Del Monte Mandarin Segments in Juice,1.25,cupboard,canned,Waitrose,2024,11,19,7.140000000000001,0.0,1.0,0.0,
Mutti Organic Peeled Tomatoes,1.85,cupboard,canned,Waitrose,2024,11,19,4.63,0.0,1.0,0.0,
Bold Bean Queen Carlin Peas,4.0,cupboard,canned,Waitrose,2024,11,19,8.0,0.0,1.0,0.0,
Patum Peperium The Gentleman's Relish,3.15,cupboard,canned,Waitrose,2024,11,19,44.400000000000006,0.0,1.0,0.0,
John West Skippers in Tomato Sauce,1.6,cupboard,canned,Waitrose,2024,11,19,15.1,0.0,1.0,0.0,
Ambrosia Chocolate Devon Custard,0.95,cupboard,canned,Waitrose,2024,11,19,6.33,0.0,1.0,0.0,
Ambrosia Light Devon Custard,0.95,cupboard,canned,Waitrose,2024,11,19,6.33,0.0,1.0,0.0,
Mr Organic Chickpeas,1.4,cupboard,canned,Waitrose,2024,11,19,5.84,0.0,1.0,0.0,
John West Fridge Pot MSC Tuna Steak in Brine,6.0,cupboard,canned,Waitrose,2024,11,19,18.2,0.0,1.0,0.0,
Merchant Gourmet Five Bean Medley,2.25,cupboard,canned,Waitrose,2024,11,19,9.39,0.0,1.0,0.0,
Princes Fruit Filling Black Cherry,1.9,cupboard,canned,Waitrose,2024,11,19,4.63,0.0,1.0,0.0,
Del Monte Fruit Cocktail in Light Syrup,1.25,cupboard,canned,Waitrose,2024,11,19,5.0,0.0,1.0,0.0,
Duchy Organic Chopped Tomatoes in Juice,1.1,cupboard,canned,Waitrose,2024,11,19,2.75,0.0,1.0,0.0,
Dole Mandarins in Fruit Juice,1.95,cupboard,canned,Waitrose,2024,11,19,4.32,0.0,1.0,0.0,
Palirria Greek Eggplants,2.5,cupboard,canned,Waitrose,2024,11,19,8.93,0.0,1.0,0.0,
Merchant Gourmet Jumbo Chickpeas,1.75,cupboard,canned,Waitrose,2024,11,19,7.3,0.0,1.0,0.0,
Clearspring Organic Miso Soup with Sea Vegetables,3.45,cupboard,canned,Waitrose,2024,11,19,86.30000000000001,0.0,1.0,0.0,
Elsinore Cockles in Vinegar,2.6,cupboard,canned,Waitrose,2024,11,19,28.900000000000002,0.0,1.0,0.0,
John West Kipper Fillets in Sunflower Oil,2.19,cupboard,canned,Waitrose,2024,11,19,21.5,0.0,1.0,0.0,
Nature's Finest Mandarin in Juice Snack Pack,2.5,cupboard,canned,Waitrose,2024,11,19,9.2,0.0,1.0,0.0,
Gran Luchito Cantina Beans,2.3,cupboard,canned,Waitrose,2024,11,19,5.3500000000000005,0.0,1.0,0.0,
Waitrose Sweet & Refreshing Pea Mint Cup Soup,1.1,cupboard,canned,Waitrose,2024,11,19,10.2,0.0,1.0,0.0,
Mutti Organic Tomato Puree,2.35,cupboard,canned,Waitrose,2024,11,19,12.71,0.0,1.0,0.0,
Cooks' Ingredients Shiitake Mushrooms,2.5,cupboard,canned,Waitrose,2024,11,19,100.0,0.0,1.0,0.0,
Spam Chopped Pork & Ham,3.3,cupboard,canned,Waitrose,2024,11,19,16.5,0.0,1.0,0.0,
Belazu Pardina Lentils,2.75,cupboard,canned,Waitrose,2024,11,19,7.64,0.0,1.0,0.0,
Heinz Chilli Beanz,1.4,cupboard,canned,Waitrose,2024,11,19,3.59,0.0,1.0,0.0,
Biona Jackfruit,3.0,cupboard,canned,Waitrose,2024,11,19,13.34,0.0,1.0,0.0,
John West Tuna Chunks in Springwater MSC,2.0,cupboard,canned,Waitrose,2024,11,19,19.7,0.0,1.0,0.0,
Mutti Polpa with Basil,1.75,cupboard,canned,Waitrose,2024,11,19,4.38,0.0,1.0,0.0,
Miso Tasty Miso Soup Paste,2.0,cupboard,canned,Waitrose,2024,11,19,13.34,0.0,1.0,0.0,
Merchant Gourmet Smoky Black Turtle Beans,2.25,cupboard,canned,Waitrose,2024,11,19,9.39,0.0,1.0,0.0,
John West Tuna Chunks in Sunflower Oil MSC,2.0,cupboard,canned,Waitrose,2024,11,19,21.099999999999998,0.0,1.0,0.0,
John West Tuna Chunks in Brine MSC,2.0,cupboard,canned,Waitrose,2024,11,19,19.7,0.0,1.0,0.0,
No.1 Peppered Mackerel,2.3,cupboard,canned,Waitrose,2024,11,19,32.9,0.0,1.0,0.0,
Baxters Luxury Mushroom Consomme,2.65,cupboard,canned,Waitrose,2024,11,19,6.629999999999999,0.0,1.0,0.0,
Belazu Mixed Beans,2.8,cupboard,canned,Waitrose,2024,11,19,8.0,0.0,1.0,0.0,
Heinz Beanz No Added Sugar,3.5,cupboard,canned,Waitrose,2024,11,19,4.38,0.0,1.0,0.0,
Bold Beans Smoky Chilli Baked Beans,2.6,cupboard,canned,Waitrose,2024,11,19,8.0,0.0,1.0,0.0,
Ainsley Harriott Caribbean Cup Soup,1.35,cupboard,canned,Waitrose,2024,11,19,19.6,0.0,1.0,0.0,
Brunswick Sardines with Hot Peppers,1.35,cupboard,canned,Waitrose,2024,11,19,18.3,0.0,1.0,0.0,
John West No Drain Tuna Steak in Brine,3.6,cupboard,canned,Waitrose,2024,11,19,20.0,0.0,1.0,0.0,
Fray Bentos Steak & Gravy Pie,3.4,cupboard,canned,Waitrose,2024,11,19,8.0,0.0,1.0,0.0,
John West Mackerel Fillets in Sweet Chilli,1.95,cupboard,canned,Waitrose,2024,11,19,17.0,0.0,1.0,0.0,
Opies Summer Berry Compote,2.5,cupboard,canned,Waitrose,2024,11,19,6.94,0.0,1.0,0.0,
John West Fridge Pot Tuna Steak Spring Water,2.5,cupboard,canned,Waitrose,2024,11,19,22.799999999999997,0.0,1.0,0.0,
The Wooden Spoon Preserving Company Pears with Calvados,10.0,cupboard,canned,Waitrose,2024,11,19,16.7,0.0,1.0,0.0,
Tideford Organics Sweet Potato Soup,2.0,cupboard,canned,Waitrose,2024,11,19,3.5700000000000003,0.0,1.0,0.0,
John West On The Go Honey & Ginger Super Tuna,2.7,cupboard,canned,Waitrose,2024,11,19,12.3,0.0,1.0,0.0,
Del Monte Pear Halves in Light Syrup,1.25,cupboard,canned,Waitrose,2024,11,19,5.43,0.0,1.0,0.0,
Heinz Spaghetti Hoops 4 pack,3.5,cupboard,canned,Waitrose,2024,11,19,2.19,0.0,1.0,0.0,
John West On The Go Mexican Tuna Bean Salad,2.7,cupboard,canned,Waitrose,2024,11,19,12.3,0.0,1.0,0.0,
John West Herring Fillets in Tomato Sauce,2.19,cupboard,canned,Waitrose,2024,11,19,15.2,0.0,1.0,0.0,
Lusso Vita Anchovy Fillets with Chilli,2.95,cupboard,canned,Waitrose,2024,11,19,56.8,0.0,1.0,0.0,
The Wooden Spoon Preserving Company Figs with Cognac,10.0,cupboard,canned,Waitrose,2024,11,19,16.7,0.0,1.0,0.0,
Ortiz Sardines a la Antigua in Olive Oil,6.25,cupboard,canned,Waitrose,2024,11,19,62.5,0.0,1.0,0.0,
John West Fridge Pot MSC Tuna Steak in Brine,2.5,cupboard,canned,Waitrose,2024,11,19,22.799999999999997,0.0,1.0,0.0,
Heinz Cheesy Beanz,1.8,cupboard,canned,Waitrose,2024,11,19,4.62,0.0,1.0,0.0,
John West Tuna Steak in Sunflower Oil,2.5,cupboard,canned,Waitrose,2024,11,19,22.799999999999997,0.0,1.0,0.0,
Al'Fez Falafel Mix,2.0,cupboard,canned,Waitrose,2024,11,19,13.34,0.0,1.0,0.0,
Dunn's River Jamaican Ackee,5.75,cupboard,canned,Waitrose,2024,11,19,17.0,0.0,1.0,0.0,
Merchant Gourmet Thai Green Lentil Curry,1.75,cupboard,canned,Waitrose,2024,11,19,6.25,0.0,1.0,0.0,
Ortiz Yellowfin Tuna in Olive Oil,6.6,cupboard,canned,Waitrose,2024,11,19,24.0,0.0,1.0,0.0,
John West Mackerel Fillets in Sunflower Oil,1.95,cupboard,canned,Waitrose,2024,11,19,24.4,0.0,1.0,0.0,
Wibble Orange Jelly Crystals,1.1,cupboard,canned,Waitrose,2024,11,19,19.3,0.0,1.0,0.0,
Lusso Vita Anchovy Fillets with Garlic,2.95,cupboard,canned,Waitrose,2024,11,19,56.8,0.0,1.0,0.0,
The Wooden Spoon Preserving Company Peaches with Brandy,10.0,cupboard,canned,Waitrose,2024,11,19,16.7,0.0,1.0,0.0,
The Wooden Spoon Preserving Company Apricots with Amaretto,10.0,cupboard,canned,Waitrose,2024,11,19,16.7,0.0,1.0,0.0,
The Wooden Spoon Preserving Company Cherries with Kirsch,10.0,cupboard,canned,Waitrose,2024,11,19,16.7,0.0,1.0,0.0,
John West Tuna Chunks No Drain MSC in Brine,3.5,cupboard,canned,Waitrose,2024,11,19,11.7,0.0,1.0,0.0,
Batchelors Cup a Soup Beef & Tomato,1.35,cupboard,canned,Waitrose,2024,11,19,12.3,0.0,1.0,0.0,
Opies Baby Pears with Luxardo Amaretto,6.75,cupboard,canned,Waitrose,2024,11,19,20.5,0.0,1.0,0.0,
Heinz Carbonara,2.0,cupboard,canned,Waitrose,2024,11,19,5.0,0.0,1.0,0.0,
Dino's Famous Little Franks,3.0,cupboard,canned,Waitrose,2024,11,19,8.34,0.0,1.0,0.0,
Branston Baked Beans with Sausages,1.25,cupboard,canned,Waitrose,2024,11,19,3.09,0.0,1.0,0.0,
Heinz Hoops Snap Pots,3.25,cupboard,canned,Waitrose,2024,11,19,4.28,0.0,1.0,0.0,
Mutti Polpa with Garlic,1.75,cupboard,canned,Waitrose,2024,11,19,4.38,0.0,1.0,0.0,
Heinz Spaghetti in Tomato Sauce 4 pack,3.5,cupboard,canned,Waitrose,2024,11,19,2.19,0.0,1.0,0.0,
John West Light Lunch French Style Tuna Salad,2.7,cupboard,canned,Waitrose,2024,11,19,12.3,0.0,1.0,0.0,
"Ferrer Gazpacho Tomato, Pepper, Cucumber Soup",4.0,cupboard,canned,Waitrose,2024,11,19,5.37,0.0,1.0,0.0,
Waitrose Rich & Earthy Wild Mushroom Cup Soup,1.1,cupboard,canned,Waitrose,2024,11,19,11.5,0.0,1.0,0.0,
Perard Soupe De Poissons Fish Soup,4.9,cupboard,canned,Waitrose,2024,11,19,6.28,0.0,1.0,0.0,
Opies Black Cherries with Kirsch,5.0,cupboard,canned,Waitrose,2024,11,19,21.8,0.0,1.0,0.0,
Cornish Pilchard Fillets in Olive Oil,2.3,cupboard,canned,Waitrose,2024,11,19,32.9,0.0,1.0,0.0,
John West Skippers in Sunflower Oil,1.6,cupboard,canned,Waitrose,2024,11,19,21.400000000000002,0.0,1.0,0.0,
Pot Noodle Standard Chicken & Mushroom,0.75,cupboard,carbs,Waitrose,2024,11,19,8.33,0.0,1.0,0.0,
Pot Noodle Standard Beef & Tomato,0.75,cupboard,carbs,Waitrose,2024,11,19,8.33,0.0,1.0,0.0,
Crosta & Mollica Tagliatelle Pasta,3.0,cupboard,carbs,Waitrose,2024,11,19,6.0,0.0,1.0,0.0,
Tilda Pure Basmati Rice,1.65,cupboard,carbs,Waitrose,2024,11,19,6.6,0.0,1.0,0.0,
Tilda Wholegrain Basmati Rice,1.65,cupboard,carbs,Waitrose,2024,11,19,6.6,0.0,1.0,0.0,
Waitrose Basmati Rice,0.75,cupboard,carbs,Waitrose,2024,11,19,3.0,0.0,1.0,0.0,
Essential Basmati Rice,2.3,cupboard,carbs,Waitrose,2024,11,19,2.3,0.0,1.0,0.0,
Essential Penne,1.4,cupboard,carbs,Waitrose,2024,11,19,1.4,0.0,1.0,0.0,
De Cecco Spaghetti,2.0,cupboard,carbs,Waitrose,2024,11,19,4.0,0.0,1.0,0.0,
Waitrose Egg Noodles Medium,1.25,cupboard,carbs,Waitrose,2024,11,19,5.0,0.0,1.0,0.0,
Essential Spaghetti,1.4,cupboard,carbs,Waitrose,2024,11,19,1.4,0.0,1.0,0.0,
Essential Spaghetti,0.75,cupboard,carbs,Waitrose,2024,11,19,1.5,0.0,1.0,0.0,
Waitrose Arborio Risotto Rice,1.9,cupboard,carbs,Waitrose,2024,11,19,3.8,0.0,1.0,0.0,
Essential Penne,0.75,cupboard,carbs,Waitrose,2024,11,19,1.5,0.0,1.0,0.0,
De Cecco Fusilli,2.0,cupboard,carbs,Waitrose,2024,11,19,4.0,0.0,1.0,0.0,
Waitrose Orzo,1.75,cupboard,carbs,Waitrose,2024,11,19,3.5,0.0,1.0,0.0,
Essential Macaroni,0.75,cupboard,carbs,Waitrose,2024,11,19,1.5,0.0,1.0,0.0,
Batchelors Chicken Super Noodles,0.9,cupboard,carbs,Waitrose,2024,11,19,10.0,0.0,1.0,0.0,
Merchant Gourmet Puy & Green Lentils,2.25,cupboard,carbs,Waitrose,2024,11,19,9.0,0.0,1.0,0.0,
De Cecco Linguine,2.0,cupboard,carbs,Waitrose,2024,11,19,4.0,0.0,1.0,0.0,
Waitrose Wholewheat Fusilli,1.75,cupboard,carbs,Waitrose,2024,11,19,3.5,0.0,1.0,0.0,
Waitrose Pilau Rice,0.75,cupboard,carbs,Waitrose,2024,11,19,3.0,0.0,1.0,0.0,
Tilda Fragrant Jasmine Rice,1.65,cupboard,carbs,Waitrose,2024,11,19,6.6,0.0,1.0,0.0,
Essential Fusilli,1.4,cupboard,carbs,Waitrose,2024,11,19,1.4,0.0,1.0,0.0,
Itsu Udon Noodles,0.8,cupboard,carbs,Waitrose,2024,11,19,5.34,0.0,1.0,0.0,
Tilda Pure Basmati Rice,3.15,cupboard,carbs,Waitrose,2024,11,19,6.3,0.0,1.0,0.0,
De Cecco Tortiglioni,2.0,cupboard,carbs,Waitrose,2024,11,19,4.0,0.0,1.0,0.0,
Waitrose Wholewheat Spaghetti,1.75,cupboard,carbs,Waitrose,2024,11,19,3.5,0.0,1.0,0.0,
Tilda Pilau Basmati Rice,1.65,cupboard,carbs,Waitrose,2024,11,19,6.6,0.0,1.0,0.0,
De Cecco Pasta Penne Rigate,2.0,cupboard,carbs,Waitrose,2024,11,19,4.0,0.0,1.0,0.0,
Tilda Pure Basmati Rice,4.4,cupboard,carbs,Waitrose,2024,11,19,4.4,0.0,1.0,0.0,
Ben's Original Golden Vegetable Rice,1.45,cupboard,carbs,Waitrose,2024,11,19,6.6,0.0,1.0,0.0,
Essential Lasagne Sheets,0.75,cupboard,carbs,Waitrose,2024,11,19,2.0,0.0,1.0,0.0,
