Name,Price,Discount price,Category,Subcategory,Store_Name,Year,Month,Day,Standardised price per unit,Unit_each,Unit_kg,Unit_litre
Stork Vegan Baking Block,1.38,,fresh_food,milk_butter_eggs,Asda,2025,4,3,5.52,0,1,0
ASDA Organic Slightly Salted Butter,3,,fresh_food,milk_butter_eggs,Asda,2025,4,3,12,0,1,0
ASDA Olive Spread 500g,1.4,,fresh_food,milk_butter_eggs,Asda,2025,4,3,2.8,0,1,0
Stork Baking Spread alternative to Butter,3.48,,fresh_food,milk_butter_eggs,Asda,2025,4,3,3.48,0,1,0
ASDA British Unsalted Butter 500g,3.94,,fresh_food,milk_butter_eggs,Asda,2025,4,3,7.88,0,1,0
Flora Lighter 250g,1.5,,fresh_food,milk_butter_eggs,Asda,2025,4,3,6,0,1,0
Meadow Churn Garlic Butter,2,,fresh_food,milk_butter_eggs,Asda,2025,4,3,16.67,0,1,0
Stork Baking Spread alternative to Butter,1.98,,fresh_food,milk_butter_eggs,Asda,2025,4,3,3.96,0,1,0
ProActiv Buttery Taste Spread,2.48,,fresh_food,milk_butter_eggs,Asda,2025,4,3,9.92,0,1,0
Flora Plant Butter Unsalted 200g,0.98,,fresh_food,milk_butter_eggs,Asda,2025,4,3,4.9,0,1,0
ProActiv Light Spread,4.6,,fresh_food,milk_butter_eggs,Asda,2025,4,3,10.22,0,1,0
President French Slightly Salted Butter,2.7,,fresh_food,milk_butter_eggs,Asda,2025,4,3,10.8,0,1,0
Trex Dairy Free Baking Block,1.5,,fresh_food,milk_butter_eggs,Asda,2025,4,3,6,0,1,0
Joseph Heler Cheshire Butter,2.5,,fresh_food,milk_butter_eggs,Asda,2025,4,3,10,0,1,0
Britannia Finest Beef Dripping,1.25,,fresh_food,milk_butter_eggs,Asda,2025,4,3,5,0,1,0
Lurpak Slightly Salted Lighter 600g,6.53,,fresh_food,milk_butter_eggs,Asda,2025,4,3,10.88,0,1,0
Exceptional by ASDA Sea Salted West Country British Butter 250g,2.45,,fresh_food,milk_butter_eggs,Asda,2025,4,3,9.8,0,1,0
ASDA Spreadable Slightly Salted Butter 500g,2.18,,fresh_food,milk_butter_eggs,Asda,2025,4,3,4.36,0,1,0
ASDA 6 Large Free Range Eggs,1.95,,fresh_food,milk_butter_eggs,Asda,2025,4,3,0.325,1,0,0
ASDA 6 Medium Free Range Eggs,1.65,,fresh_food,milk_butter_eggs,Asda,2025,4,3,0.275,1,0,0
ASDA 10 Big Eggs,2.4,,fresh_food,milk_butter_eggs,Asda,2025,4,3,0.24,1,0,0
JUST ESSENTIALS by ASDA 15 Eggs,2.15,,fresh_food,milk_butter_eggs,Asda,2025,4,3,0.143,1,0,0
Fresh 'n' Tasty 24 Sunrise Eggs,4.4,,fresh_food,milk_butter_eggs,Asda,2025,4,3,0.183,1,0,0
Big & Fresh 6 Medium Eggs,1.5,,fresh_food,milk_butter_eggs,Asda,2025,4,3,0.25,1,0,0
ASDA 12 Medium Free Range Eggs,2.7,,fresh_food,milk_butter_eggs,Asda,2025,4,3,0.225,1,0,0
ASDA 12 Large Free Range Eggs,3.15,,fresh_food,milk_butter_eggs,Asda,2025,4,3,0.262,1,0,0
ASDA Eggs Mixed Weight Free Range,2.75,,fresh_food,milk_butter_eggs,Asda,2025,4,3,0.183,1,0,0
Big & Fresh 10 Mixed Weight Eggs,2.75,,fresh_food,milk_butter_eggs,Asda,2025,4,3,0.275,1,0,0
Exceptional by ASDA 6 Free Range Golden Yolk Eggs 328g,1.97,,fresh_food,milk_butter_eggs,Asda,2025,4,3,0.328,1,0,0
Big Yolkers 10 630g,2.9,,fresh_food,milk_butter_eggs,Asda,2025,4,3,0.29,1,0,0
The Happy Egg Co Free Range 10 Large Eggs,3.85,,fresh_food,milk_butter_eggs,Asda,2025,4,3,0.385,1,0,0
"Freshlay Golden Yolks, Free Range, 10 Mixed Weight Eggs",3.65,,fresh_food,milk_butter_eggs,Asda,2025,4,3,0.365,1,0,0
The Happy Egg Co Free Range 15 Medium,3.94,,fresh_food,milk_butter_eggs,Asda,2025,4,3,0.263,1,0,0
The Happy Egg Co Free Range 6 Large Eggs,2.8,,fresh_food,milk_butter_eggs,Asda,2025,4,3,0.467,1,0,0
ASDA Organic Free Range 6 Mixed Eggs,2.5,,fresh_food,milk_butter_eggs,Asda,2025,4,3,0.417,1,0,0
Staveley 12 Large Free Range Eggs,3.4,,fresh_food,milk_butter_eggs,Asda,2025,4,3,0.283,1,0,0
Staveley Large Free Range Eggs,2.1,,fresh_food,milk_butter_eggs,Asda,2025,4,3,0.35,1,0,0
Staveley Very Large Free Range Eggs,2.25,,fresh_food,milk_butter_eggs,Asda,2025,4,3,0.375,1,0,0
Purely Organic 10 Mixed Weight Eggs,4.6,,fresh_food,milk_butter_eggs,Asda,2025,4,3,0.46,1,0,0
George Home Black Barbican Saute Pan 28cm,20,,fresh_food,milk_butter_eggs,Asda,2025,4,3,20,1,0,0
Tefal Essential Non-Stick Frying Pan,15,,fresh_food,milk_butter_eggs,Asda,2025,4,3,15,1,0,0
Scoville Neverstick Saute Pan,12.47,,fresh_food,milk_butter_eggs,Asda,2025,4,3,12.47,1,0,0
JML Copper Stone Pan 28 cm,29.97,,fresh_food,milk_butter_eggs,Asda,2025,4,3,29.97,1,0,0
George Home Non-stick Aluminium Saute Pan,10,,fresh_food,milk_butter_eggs,Asda,2025,4,3,10,1,0,0
Scoville Steellux 20cm Saucepan,18,,fresh_food,milk_butter_eggs,Asda,2025,4,3,18,1,0,0
George Home Frying Pan,10,,fresh_food,milk_butter_eggs,Asda,2025,4,3,10,1,0,0
Scoville Steellux 16cm Saucepan,16,,fresh_food,milk_butter_eggs,Asda,2025,4,3,16,1,0,0
George Home Saute Pan,18,,fresh_food,milk_butter_eggs,Asda,2025,4,3,18,1,0,0
George Home Grey Simplicity 24cm Frying Pan,10,,fresh_food,milk_butter_eggs,Asda,2025,4,3,10,1,0,0
George Home Black Barbican Pans - Set of 5,65,,fresh_food,milk_butter_eggs,Asda,2025,4,3,65,1,0,0
Tefal Essential Non-stick Frying Pans - Twin Pack,22,,fresh_food,milk_butter_eggs,Asda,2025,4,3,22,1,0,0
Scoville Wok,11.97,,fresh_food,milk_butter_eggs,Asda,2025,4,3,11.97,1,0,0
George Home Black Barbican Frying Pan 24cm,12,,fresh_food,milk_butter_eggs,Asda,2025,4,3,12,1,0,0
Scoville Pro Frying Pan With Helper Handle,26,,fresh_food,milk_butter_eggs,Asda,2025,4,3,26,1,0,0
Scoville Wok,9.46,,fresh_food,milk_butter_eggs,Asda,2025,4,3,9.46,1,0,0
George Home Non-stick Aluminium Frying Pan,5,,fresh_food,milk_butter_eggs,Asda,2025,4,3,5,1,0,0
Scoville Expert 24cm Frying Pan,19,,fresh_food,milk_butter_eggs,Asda,2025,4,3,19,1,0,0
Tefal Easycare Jumbo Cooker,24,,fresh_food,milk_butter_eggs,Asda,2025,4,3,24,1,0,0
Scoville Steellux 2 Piece Frying Pan Set,26,,fresh_food,milk_butter_eggs,Asda,2025,4,3,26,1,0,0
Tefal Essential 32cm Frying Pan,19,,fresh_food,milk_butter_eggs,Asda,2025,4,3,19,1,0,0
Scoville Frying Pan,11.46,,fresh_food,milk_butter_eggs,Asda,2025,4,3,11.46,1,0,0
George Home Pan Set,10,,fresh_food,milk_butter_eggs,Asda,2025,4,3,10,1,0,0
George Home Grey Simplicity 28cm Wok,11.66,,fresh_food,milk_butter_eggs,Asda,2025,4,3,11.66,1,0,0
Tefal Titanium Excellence G1511944 28cm Wok,26,,fresh_food,milk_butter_eggs,Asda,2025,4,3,26,1,0,0
George Home Black Frying Pan 24cm,3.5,,fresh_food,milk_butter_eggs,Asda,2025,4,3,3.5,1,0,0
George Home Non-stick Aluminium Double-handled Wok,12,,fresh_food,milk_butter_eggs,Asda,2025,4,3,12,1,0,0
George Home Non-stick Aluminium Frying Pan,4,,fresh_food,milk_butter_eggs,Asda,2025,4,3,4,1,0,0
Tefal Essential Non-stick Wok,17,,fresh_food,milk_butter_eggs,Asda,2025,4,3,17,1,0,0
Gino D'Acampo 24cm Frying Pan,11.5,,fresh_food,milk_butter_eggs,Asda,2025,4,3,11.5,1,0,0
Gino D'Acampo 28cm Saute Pan,19,,fresh_food,milk_butter_eggs,Asda,2025,4,3,19,1,0,0
Scoville Expert 28cm Frying Pan,21,,fresh_food,milk_butter_eggs,Asda,2025,4,3,21,1,0,0
George Home Black Barbican Wok 28cm,15,,fresh_food,milk_butter_eggs,Asda,2025,4,3,15,1,0,0
George Home Grey Simplicity 28cm Frying Pan,10.81,,fresh_food,milk_butter_eggs,Asda,2025,4,3,10.81,1,0,0
Tefal Essential 24cm Frying Pan,13,,fresh_food,milk_butter_eggs,Asda,2025,4,3,13,1,0,0
Tefal Ideal One Egg Wonder Frypan,10,,fresh_food,milk_butter_eggs,Asda,2025,4,3,10,1,0,0
Scoville Expert 26cm Saute Pan with Lid,24,,fresh_food,milk_butter_eggs,Asda,2025,4,3,24,1,0,0
George Home Grey Simplicity 5-Piece Pan Set,49.98,,fresh_food,milk_butter_eggs,Asda,2025,4,3,49.98,1,0,0
Tefal Titanium Excellence G1510444 24cm Frying Pan,22,,fresh_food,milk_butter_eggs,Asda,2025,4,3,22,1,0,0
George Home Marble Soft Grip Pan Set 5 Piece,45,,fresh_food,milk_butter_eggs,Asda,2025,4,3,45,1,0,0
George Home Simplicity Frying Pans 2 Pack,18,,fresh_food,milk_butter_eggs,Asda,2025,4,3,18,1,0,0
George Home Non-stick Aluminium Chip Pan - 20cm,9,,fresh_food,milk_butter_eggs,Asda,2025,4,3,9,1,0,0
George Home Non-Stick Grill Pan Aluminium 24cm,8,,fresh_food,milk_butter_eggs,Asda,2025,4,3,8,1,0,0
Scoville Pro Neverstick+ 26cm Saute Pan,25,,fresh_food,milk_butter_eggs,Asda,2025,4,3,25,1,0,0
George Home Non-Stick Aluminium Frying Pan 28cm,7,,fresh_food,milk_butter_eggs,Asda,2025,4,3,7,1,0,0
George Home Cream Enamelled Cast Iron Square Grill Pan - 28cm,14,,fresh_food,milk_butter_eggs,Asda,2025,4,3,14,1,0,0
George Home Matte Black 28cm Non-Stick Wok,11,,fresh_food,milk_butter_eggs,Asda,2025,4,3,11,1,0,0
Gino D'Acampo 28cm Wok,14.5,,fresh_food,milk_butter_eggs,Asda,2025,4,3,14.5,1,0,0
Tefal Easycare Jumbo Cooker,24,,fresh_food,milk_butter_eggs,Asda,2025,4,3,24,1,0,0
Scoville Pro Frying Pan With Helper Handle,26,,fresh_food,milk_butter_eggs,Asda,2025,4,3,26,1,0,0
Scoville Wok,11.97,,fresh_food,milk_butter_eggs,Asda,2025,4,3,11.97,1,0,0
George Home Black Barbican Frying Pan 24cm,12,,fresh_food,milk_butter_eggs,Asda,2025,4,3,12,1,0,0
George Home Non-stick Aluminium Frying Pan,5,,fresh_food,milk_butter_eggs,Asda,2025,4,3,5,1,0,0
Scoville Wok,9.46,,fresh_food,milk_butter_eggs,Asda,2025,4,3,9.46,1,0,0
Tefal Essential Non-stick Frying Pans - Twin Pack,22,,fresh_food,milk_butter_eggs,Asda,2025,4,3,22,1,0,0
Scoville Expert 24cm Frying Pan,19,,fresh_food,milk_butter_eggs,Asda,2025,4,3,19,1,0,0
Scoville Pro Frying Pan,23,,fresh_food,milk_butter_eggs,Asda,2025,4,3,23,1,0,0
Tefal Essential 32cm Frying Pan,19,,fresh_food,milk_butter_eggs,Asda,2025,4,3,19,1,0,0
Scoville Steellux 2 Piece Frying Pan Set,26,,fresh_food,milk_butter_eggs,Asda,2025,4,3,26,1,0,0
Scoville Frying Pan,11.46,,fresh_food,milk_butter_eggs,Asda,2025,4,3,11.46,1,0,0
George Home Black Non-Stick Omelette Maker GOM101B-21,14,,fresh_food,milk_butter_eggs,Asda,2025,4,3,14,1,0,0
Scoville Expert 30cm Frying Pan,23,,fresh_food,milk_butter_eggs,Asda,2025,4,3,23,1,0,0
Scoville Neverstick Square Grill Pan,11.48,,fresh_food,milk_butter_eggs,Asda,2025,4,3,11.48,1,0,0
George Home Black Softgrip Frying Pan,8,,fresh_food,milk_butter_eggs,Asda,2025,4,3,8,1,0,0
Scoville Mini Egg Pan,5.47,,fresh_food,milk_butter_eggs,Asda,2025,4,3,5.47,1,0,0
JML Copper Stone Pan 24 cm,24.97,,fresh_food,milk_butter_eggs,Asda,2025,4,3,24.97,1,0,0
George Home Non-Stick Aluminium Frying Pan 2 Pack,8.5,,fresh_food,milk_butter_eggs,Asda,2025,4,3,8.5,1,0,0
Gino D'Acampo 28cm Frying Pan,13.5,,fresh_food,milk_butter_eggs,Asda,2025,4,3,13.5,1,0,0
Scoville Neverstick 30cm Chapati Pan,10.98,,fresh_food,milk_butter_eggs,Asda,2025,4,3,10.98,1,0,0
Scoville Frying Pan,13.48,,fresh_food,milk_butter_eggs,Asda,2025,4,3,13.48,1,0,0
Gino D'Acampo 32cm Frying Pan,15,,fresh_food,milk_butter_eggs,Asda,2025,4,3,15,1,0,0
Scoville Expert 28cm Wok,23,,fresh_food,milk_butter_eggs,Asda,2025,4,3,23,1,0,0
JML Copper Stone Pan 20 cm,19.97,,fresh_food,milk_butter_eggs,Asda,2025,4,3,19.97,1,0,0
George Home Aluminium Karahi,10,,fresh_food,milk_butter_eggs,Asda,2025,4,3,10,1,0,0
Tefal Grill Pan,30,,fresh_food,milk_butter_eggs,Asda,2025,4,3,30,1,0,0
Tefal Titanium Excellence G1510644 28cm Frying Pan,25,,fresh_food,milk_butter_eggs,Asda,2025,4,3,25,1,0,0
Tefal Titanium Force 5pc Pan Set,65,,fresh_food,milk_butter_eggs,Asda,2025,4,3,65,1,0,0
Alpro No Sugars Coco 1L,1.88,,fresh_food,dairy_free,Asda,2025,4,3,1.88,0,0,1
Alpro Barista Oat 750ml,1.43,,fresh_food,dairy_free,Asda,2025,4,3,1.91,0,0,1
Alpro Smooth Subtle Creamy Oat 500ml,1.14,,fresh_food,dairy_free,Asda,2025,4,3,2.28,0,0,1
Alpro No Sugars Nutty Almond 500ml,1.14,,fresh_food,dairy_free,Asda,2025,4,3,2.28,0,0,1
Alpro Plant Protein 750ml,1.62,,fresh_food,dairy_free,Asda,2025,4,3,2.16,0,0,1
Alpro Plant Protein Chocolate Flavour 750ml,1.62,,fresh_food,dairy_free,Asda,2025,4,3,2.16,0,0,1
Oddlygood Barista Vanilla Flavour Oat Drink 1L,2.16,,fresh_food,dairy_free,Asda,2025,4,3,2.16,0,0,1
Oddlygood Barista Salted Caramel Flavour Oat Drink 1L,2.16,,fresh_food,dairy_free,Asda,2025,4,3,2.16,0,0,1
Oatly Oat Drink No Sugars Chilled 1L,2.2,,fresh_food,dairy_free,Asda,2025,4,3,2.2,0,0,1
Oatly The Original Whole Oat Drink,2,,fresh_food,dairy_free,Asda,2025,4,3,2,0,0,1
Oatly The Original Oat Drink Organic,1.68,,fresh_food,dairy_free,Asda,2025,4,3,1.68,0,0,1
Oatly Oat Drink Chocolate Deluxe,2.2,,fresh_food,dairy_free,Asda,2025,4,3,2.2,0,0,1
Oatly Barista Edition The Original Oat Drink,2.2,,fresh_food,dairy_free,Asda,2025,4,3,2.2,0,0,1
Oatly The Original Semi Oat Drink,2,,fresh_food,dairy_free,Asda,2025,4,3,2,0,0,1
ASDA Lactose Free Semi Skimmed Milk,0.99,,fresh_food,dairy_free,Asda,2025,4,3,0.99,0,0,1
Alpro Almond No Sugars Long Life Drink,1.88,,fresh_food,dairy_free,Asda,2025,4,3,1.88,0,0,1
Arla LactoFREE Fresh Semi Skimmed Milk,1.68,,fresh_food,dairy_free,Asda,2025,4,3,1.68,0,0,1
Arla LactoFREE Fresh Semi Skimmed Milk,2.67,,fresh_food,dairy_free,Asda,2025,4,3,1.33,0,0,1
Plant Based by ASDA Oat Drink 1Litre,1.45,,fresh_food,dairy_free,Asda,2025,4,3,1.45,0,0,1
Plenish Organic Almond Dairy Alternative Chilled Drink 1L,2.25,,fresh_food,dairy_free,Asda,2025,4,3,2.25,0,0,1
Alpro Soya No Sugars Chilled Drink,1.88,,fresh_food,dairy_free,Asda,2025,4,3,1.88,0,0,1
Alpro Organic No Sugars Soya Long Life Drink,1.88,,fresh_food,dairy_free,Asda,2025,4,3,1.88,0,0,1
Oddlygood Barista Oat Drink 1L,1.73,,fresh_food,dairy_free,Asda,2025,4,3,1.73,0,0,1
Mighty Milkology Ultimate Barista Oat Milk Alternative Long Life,1.48,,fresh_food,dairy_free,Asda,2025,4,3,1.48,0,0,1
Alpro Almond Plant-Based Chilled Drink,1.78,,fresh_food,dairy_free,Asda,2025,4,3,1.78,0,0,1
Califia Farms Oat Barista Blend Chilled Style,2.1,,fresh_food,dairy_free,Asda,2025,4,3,2.1,0,0,1
Alpro Soya Vanilla Long Life Drink,1.88,,fresh_food,dairy_free,Asda,2025,4,3,1.88,0,0,1
Blue Diamond Long Life Almond Breeze Drink Unsweetened,1.9,,fresh_food,dairy_free,Asda,2025,4,3,1.9,0,0,1
Alpro Soya Long Life Drink,1.88,,fresh_food,dairy_free,Asda,2025,4,3,1.88,0,0,1
Plenish Organic Oat 1L,2.25,,fresh_food,dairy_free,Asda,2025,4,3,2.25,0,0,1
Koko Dairy Free Original Drink Chilled,1.85,,fresh_food,dairy_free,Asda,2025,4,3,1.85,0,0,1
Arla LactoFREE Whole Milk Drink 2 Litre,2.67,,fresh_food,dairy_free,Asda,2025,4,3,1.33,0,0,1
Plant Based by ASDA Almond Unsweetened Drink 1 Litre,1.25,,fresh_food,dairy_free,Asda,2025,4,3,1.25,0,0,1
Arla LactoFREE Fresh Skimmed Milk Drink,1.68,,fresh_food,dairy_free,Asda,2025,4,3,1.68,0,0,1
Alpro Almond No Sugars Chilled Drink,1.43,,fresh_food,dairy_free,Asda,2025,4,3,1.43,0,0,1
Alpro Soya No Sugars Long Life Drink,1.88,,fresh_food,dairy_free,Asda,2025,4,3,1.88,0,0,1
Alpro Coconut Long Life Drink,1.88,,fresh_food,dairy_free,Asda,2025,4,3,1.88,0,0,1
ASDA Free From Strawberry Soya Drink,1.9,,fresh_food,dairy_free,Asda,2025,4,3,1.58,0,0,1
Arla Protein Strawberry & Raspberry Milk Shake,1.48,,fresh_food,dairy_free,Asda,2025,4,3,3.07,0,0,1
ASDA Plant Based Oat Non-Dairy Alternative to Single Cream 200ml,1.2,,fresh_food,dairy_free,Asda,2025,4,3,6,0,0,1
Califia Farms Mocha Cold Brew Coffee with Almond,2.95,,fresh_food,dairy_free,Asda,2025,4,3,3.93,0,0,1
Oatly Oat Drink Whole,2.1,,fresh_food,dairy_free,Asda,2025,4,3,2.1,0,0,1
Plant Based by ASDA Almond Unsweetened 1 Litre,1.2,,fresh_food,dairy_free,Asda,2025,4,3,1.2,0,0,1
Alpro Chocolate Soya Plant-Based Chilled Drink,1.78,,fresh_food,dairy_free,Asda,2025,4,3,1.78,0,0,1
ASDA Plant Based Oat Barista Drink 1 Litre,1.45,,fresh_food,dairy_free,Asda,2025,4,3,1.45,0,0,1
Alpro Soya Growing Up Long Life Drink,1.88,,fresh_food,dairy_free,Asda,2025,4,3,1.88,0,0,1
Alpro Barista Almond 1L,1.88,,fresh_food,dairy_free,Asda,2025,4,3,1.88,0,0,1
Califia Farms Unsweetened Vanilla Almond Drink,2.1,,fresh_food,dairy_free,Asda,2025,4,3,2.8,0,0,1
Califia Farms XX Espresso Cold Brew Coffee with Almond,2.95,,fresh_food,dairy_free,Asda,2025,4,3,3.93,0,0,1
Oatly Oat Drink Barista Edition Long Life,2.2,,fresh_food,dairy_free,Asda,2025,4,3,2.2,0,0,1
Plant Based by ASDA Unsweetened Soya 1 Litre,1.24,,fresh_food,dairy_free,Asda,2025,4,3,1.24,0,0,1
Arla LactoFREE Fresh Whole Milk,1.68,,fresh_food,dairy_free,Asda,2025,4,3,1.68,0,0,1
Arla Protein Chocolate Milk Shake,1.48,,fresh_food,dairy_free,Asda,2025,4,3,3.07,0,0,1
Oatly Creamy Oat Chilled Style,1.25,,fresh_food,dairy_free,Asda,2025,4,3,5,0,0,1
Alpro Light Soya 1L,1.88,,fresh_food,dairy_free,Asda,2025,4,3,1.88,0,0,1
Plant Based by ASDA Coconut Drink 1 Litre,1.25,,fresh_food,dairy_free,Asda,2025,4,3,1.25,0,0,1
Alpro Oat No Sugars Chilled Drink,1.43,,fresh_food,dairy_free,Asda,2025,4,3,1.43,0,0,1
MOMA Barista Oat Drink Unsweetened,2,,fresh_food,dairy_free,Asda,2025,4,3,2,0,0,1
Alpro Soya Long Life Drink,1.88,,fresh_food,dairy_free,Asda,2025,4,3,1.88,0,0,1
Alpro Almond No Sugars Chilled Drink,1.43,,fresh_food,dairy_free,Asda,2025,4,3,1.43,0,0,1
Alpro Soya No Sugars Long Life Drink,1.88,,fresh_food,dairy_free,Asda,2025,4,3,1.88,0,0,1
Califia Farms Mocha Cold Brew Coffee with Almond,2.95,,fresh_food,dairy_free,Asda,2025,4,3,3.93,0,0,1
Califia Farms XX Espresso Cold Brew Coffee with Almond,2.95,,fresh_food,dairy_free,Asda,2025,4,3,3.93,0,0,1
Plant Based by ASDA Oat Drink 1 Litre,1.24,,fresh_food,dairy_free,Asda,2025,4,3,1.24,0,0,1
Alpro Almond Long Life Drink,1.88,,fresh_food,dairy_free,Asda,2025,4,3,1.88,0,0,1
Arla LactoFREE Long Life Whole Milk Drink,2,,fresh_food,dairy_free,Asda,2025,4,3,2,0,0,1
Califia Farms Original Oat Drink,2.1,,fresh_food,dairy_free,Asda,2025,4,3,2.1,0,0,1
Alpro Growing Up Oat Drink 1-3+ Years,1.88,,fresh_food,dairy_free,Asda,2025,4,3,1.88,0,0,1
Koko Dairy Free Unsweetened Drink Chilled,1.85,,fresh_food,dairy_free,Asda,2025,4,3,1.85,0,0,1
Alpro Soya Light Plant-Based Chilled Drink,1.88,,fresh_food,dairy_free,Asda,2025,4,3,1.88,0,0,1
Alpro Creamy Oat 1L,2,,fresh_food,dairy_free,Asda,2025,4,3,2,0,0,1
Oatly Oat Drink Skinny,2.1,,fresh_food,dairy_free,Asda,2025,4,3,2.1,0,0,1
Alpro Oat No Sugars Long Life Drink,1.88,,fresh_food,dairy_free,Asda,2025,4,3,1.88,0,0,1
Alpro Barista Oat Long Life Drink,1.88,,fresh_food,dairy_free,Asda,2025,4,3,1.88,0,0,1
Alpro Soya High Protein Chocolate Long Life Drink,1.88,,fresh_food,dairy_free,Asda,2025,4,3,1.88,0,0,1
Arla LactoFREE Organic Semi Skimmed Milk Drink,1.93,,fresh_food,dairy_free,Asda,2025,4,3,1.93,0,0,1
Vitasoy Soy Drink 250ml,0.75,,fresh_food,dairy_free,Asda,2025,4,3,3,0,0,1
Califia Farms Oat Barista Blend,2.1,,fresh_food,dairy_free,Asda,2025,4,3,2.1,0,0,1
Alpro Oat Long Life Drink,1.88,,fresh_food,dairy_free,Asda,2025,4,3,1.88,0,0,1
Mighty High Protein Pea Milk Alternative Long Life Unsweetened,1.58,,fresh_food,dairy_free,Asda,2025,4,3,1.58,0,0,1
Alpro Soya High Protein Long Life Drink,1.88,,fresh_food,dairy_free,Asda,2025,4,3,1.88,0,0,1
Oatly The Original No Sugars Oat Drink,1.48,,fresh_food,dairy_free,Asda,2025,4,3,1.48,0,0,1
Alpro Soya Chocolate Long Life Drink,1.88,,fresh_food,dairy_free,Asda,2025,4,3,1.88,0,0,1
Alpro Hazelnut Long Life Drink,1.88,,fresh_food,dairy_free,Asda,2025,4,3,1.88,0,0,1
Oatly Chocolate Oat Drink Long Life,1.8,,fresh_food,dairy_free,Asda,2025,4,3,1.8,0,0,1
Alpro Soya Drink Growing Up 1-3yr+ Uht,2,,fresh_food,dairy_free,Asda,2025,4,3,2.67,0,0,1
Califia Farms Cold Brew Coffee with Oat Caramel 750ml,2.95,,fresh_food,dairy_free,Asda,2025,4,3,3.93,0,0,1
Alpro Coconut Drink Original Chilled,1.88,,fresh_food,dairy_free,Asda,2025,4,3,1.88,0,0,1
Plant Based by ASDA Coconut Drink 1 Litre,1.25,,fresh_food,dairy_free,Asda,2025,4,3,1.25,0,0,1
Plant Based by ASDA Chocolate Flavoured Oat Drink 200ml,1.9,,fresh_food,dairy_free,Asda,2025,4,3,1.58,0,0,1
ASDA British Mature Cheddar Cheese 400g,3.14,,fresh_food,cheese,Asda,2025,4,3,7.85,0,1,0
ASDA British Extra Mature Cheddar Cheese,3.14,,fresh_food,cheese,Asda,2025,4,3,7.85,0,1,0
ASDA British Medium Cheddar 400g,3.14,,fresh_food,cheese,Asda,2025,4,3,7.85,0,1,0
ASDA British Mild Cheddar Cheese 400g,3.14,,fresh_food,cheese,Asda,2025,4,3,7.85,0,1,0
Cathedral City Our Naturally Smoked Cheddar 300g,2.78,,fresh_food,cheese,Asda,2025,4,3,9.27,0,1,0
Cathedral City High Protein Half Fat Mature Cheddar 300g,2.78,,fresh_food,cheese,Asda,2025,4,3,9.27,0,1,0
Cathedral City 5 Half Fat Mature Cheddar Mighty Slices 150g,2.55,,fresh_food,cheese,Asda,2025,4,3,17,0,1,0
Cathedral City Half Fat Mature Cheddar Shredded 180g,2.55,,fresh_food,cheese,Asda,2025,4,3,14.17,0,1,0
Exceptional by ASDA Vintage Red Fox 200g,2.85,,fresh_food,cheese,Asda,2025,4,3,14.25,0,1,0
Exceptional by ASDA Mature Double Gloucester 200g,2.85,,fresh_food,cheese,Asda,2025,4,3,14.25,0,1,0
Cathedral City Our Mature Cheddar 550g,5.34,,fresh_food,cheese,Asda,2025,4,3,9.71,0,1,0
Cathedral City Our Extra Mature Cheddar 550g,5.34,,fresh_food,cheese,Asda,2025,4,3,9.71,0,1,0
Cathedral City Our Lighter Mature Cheddar 550g,5.34,,fresh_food,cheese,Asda,2025,4,3,9.71,0,1,0
JUST ESSENTIALS by ASDA Red Leicester Cheese,2.69,,fresh_food,cheese,Asda,2025,4,3,6.72,0,1,0
Pilgrims Choice Extra Mature Cheddar Cheese,2.78,,fresh_food,cheese,Asda,2025,4,3,7.94,0,1,0
ASDA Mature Cheddar Cheese,2.82,,fresh_food,cheese,Asda,2025,4,3,11.28,0,1,0
ASDA British Extra Mature Cheddar 250g,2.82,,fresh_food,cheese,Asda,2025,4,3,11.28,0,1,0
ASDA British Mild Cheddar 250g,2.82,,fresh_food,cheese,Asda,2025,4,3,11.28,0,1,0
ASDA Red Leicester British Cheese,2.82,,fresh_food,cheese,Asda,2025,4,3,11.28,0,1,0
ASDA White Cheshire 250g,2.82,,fresh_food,cheese,Asda,2025,4,3,11.28,0,1,0
ASDA Wensleydale Mild & Crumbly 250g,2.82,,fresh_food,cheese,Asda,2025,4,3,11.28,0,1,0
ASDA Lancashire 250g,2.82,,fresh_food,cheese,Asda,2025,4,3,11.28,0,1,0
JUST ESSENTIALS by ASDA Mature White Cheddar Cheese,2.69,,fresh_food,cheese,Asda,2025,4,3,6.72,0,1,0
JUST ESSENTIALS by ASDA Mild White Cheddar Cheese,2.69,,fresh_food,cheese,Asda,2025,4,3,6.72,0,1,0
ASDA British Light Extra Mature Cheddar 400g,3.14,,fresh_food,cheese,Asda,2025,4,3,7.85,0,1,0
ASDA British Mature Grated Cheddar 250g,2.55,,fresh_food,cheese,Asda,2025,4,3,10.2,0,1,0
ASDA Grated Mozzarella Cheese 250g,2.55,,fresh_food,cheese,Asda,2025,4,3,10.2,0,1,0
ASDA British Mild Grated Cheddar Cheese 250g,2.55,,fresh_food,cheese,Asda,2025,4,3,10.2,0,1,0
ASDA British Light Mild Grated Cheese,2.55,,fresh_food,cheese,Asda,2025,4,3,10.2,0,1,0
ASDA British 10 Mild Cheddar Cheese Slices,2.55,,fresh_food,cheese,Asda,2025,4,3,10.2,0,1,0
